Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,비타민C,오메가3,칼슘,루테인,비타민D,밀크씨슬(실리마린),프로바이오틱스(유산균),비타민B,마그네슘,가르시니아,종합비타민,아연,차전자피 식이섬유,미네랄,비타민A,철분,포스파티딜세린,엽산,아르기닌,콘드로이친,코엔자임Q10,콜라겐
2,3,2,3,4,3,3,4,4,4,0.716955,0.707449,0.503241,0.497656,0.708798,0.779557,0.569350,0.332104,0.462921,0.769906,0.651406,0.661656,0.634956,0.606671,0.546905,0.551749,0.290394,0.763486,0.302991,0.546738,0.515020,0.530391
2,1,3,5,2,5,5,1,5,4,0.576844,0.942605,0.053504,1.000000,0.159001,0.035035,1.000000,0.474593,0.727189,1.000000,0.350475,0.583861,0.948884,0.680162,1.000000,0.537074,0.489894,0.787816,0.296398,0.000000,0.596515,0.625279
4,4,4,2,3,3,4,3,3,4,0.529624,0.711924,0.770275,0.787302,0.658114,0.536255,0.302308,0.770898,0.645393,0.558193,0.762434,0.437298,0.395970,0.618660,0.656260,0.778385,0.796121,0.780381,0.769772,0.768073,0.638417,0.622765
3,3,3,3,2,3,2,3,4,3,0.366396,0.584079,0.525546,0.257868,0.451052,0.522747,0.534464,0.515181,0.611783,0.761323,0.465277,0.381040,0.608417,0.580491,0.393636,0.539453,0.533566,0.530794,0.534690,0.518051,0.656346,0.523045
1,1,5,1,1,1,1,1,1,1,0.055451,0.011787,0.000000,0.016960,0.029433,0.002637,0.000000,0.340505,0.596427,0.000000,0.057227,0.015475,0.040745,0.032432,0.000000,0.000000,0.990799,0.026324,0.030877,0.056871,0.019801,0.022166
3,3,3,3,3,3,3,3,3,3,0.577240,0.552343,0.525569,0.511901,0.551253,0.531271,0.567759,0.523262,0.518621,0.526509,0.594609,0.525490,0.531658,0.519943,0.511411,0.518270,0.528030,0.516685,0.529084,0.518545,0.516676,0.521592
1,1,1,1,1,1,1,1,1,1,0.007163,0.002341,0.018116,0.000000,0.005359,0.005922,0.006945,0.000434,0.004242,0.013805,0.018537,0.007167,0.008040,0.015957,0.012919,0.021505,0.014026,0.013461,0.011846,0.011201,0.017782,0.012257
2,3,4,3,3,3,2,3,3,4,0.548853,0.531770,0.526304,0.277241,0.556911,0.537902,0.492076,0.501286,0.684151,0.514987,0.559905,0.529329,0.553260,0.511010,0.374085,0.544160,0.772632,0.793922,0.253361,0.545255,0.425679,0.530142
3,5,4,2,5,2,4,2,5,3,0.723625,0.836291,1.000000,0.838628,1.000000,0.287588,0.327467,0.599533,0.842178,0.990760,0.724186,0.670581,0.588837,0.791199,0.621471,0.532739,0.723182,0.534029,0.549071,1.000000,0.760393,0.516145
2,3,2,2,4,4,1,2,3,2,0.749836,0.331415,0.501486,0.012726,0.659361,0.242801,0.249810,0.345130,0.331018,0.579601,0.463567,0.539353,0.386131,0.597545,0.371652,0.259704,0.255390,0.295518,0.269158,0.498567,0.441649,0.732734
1,5,1,5,5,1,1,5,1,1,0.580513,0.058964,0.998431,0.000000,1.000000,1.000000,1.000000,0.091417,0.022380,0.023444,0.410392,1.000000,0.643537,0.374194,0.016889,0.079630,0.079531,0.036089,0.000000,1.000000,0.105360,0.361418
2,3,3,2,2,4,2,4,2,3,0.490379,0.381409,0.495738,0.253133,0.417147,0.757843,0.306764,0.455976,0.392119,0.239656,0.396428,0.297667,0.284806,0.524482,0.478151,0.391769,0.534106,0.512484,0.299933,0.504699,0.307334,0.727957
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,3,3,3,2,2,4,2,4,4,0.313003,0.802118,0.495669,0.766944,0.455272,0.271137,0.560889,0.474925,0.616802,0.771719,0.526458,0.323101,0.630965,0.511375,0.542152,0.653907,0.507656,0.790701,0.521291,0.509304,0.616391,0.328310
5,5,5,5,1,5,5,1,5,1,0.407942,0.765429,1.000000,0.991095,0.521139,0.053549,1.000000,0.992021,1.000000,1.000000,0.397326,0.464726,0.995798,1.000000,0.984647,0.529020,1.000000,0.021843,1.000000,1.000000,1.000000,1.000000
4,2,2,3,4,4,2,4,3,3,0.803796,0.483272,0.262891,0.262941,0.525191,0.766476,0.554826,0.565240,0.364216,0.475636,0.704262,0.678900,0.498343,0.533201,0.515924,0.670549,0.290777,0.511441,0.769928,0.300637,0.639551,0.591114
3,3,2,4,2,2,2,3,4,2,0.332832,0.530935,0.554172,0.255919,0.445282,0.516428,0.776282,0.389120,0.473891,0.818315,0.398471,0.524028,0.797848,0.576667,0.266116,0.362784,0.269733,0.247081,0.542007,0.535190,0.669525,0.344076
5,1,5,5,5,5,5,5,1,1,1.000000,0.386554,0.070461,1.000000,0.509167,1.000000,0.936192,1.000000,0.592954,0.068704,0.709222,1.000000,0.625888,0.355046,1.000000,0.478566,1.000000,0.035008,1.000000,0.043886,0.607045,0.609282
1,5,1,1,1,1,1,1,1,1,0.063903,0.000000,1.000000,0.039768,0.615265,0.031697,0.016580,0.000000,0.034415,0.000000,0.022948,0.000000,0.016310,0.360952,0.004215,0.023024,0.000000,0.000000,0.030318,1.000000,0.000000,0.409645
5,1,5,5,5,5,1,1,5,1,1.000000,0.503384,0.039919,0.058131,0.434376,0.032477,1.000000,1.000000,1.000000,0.955140,0.735951,1.000000,1.000000,0.699324,0.430240,0.529718,1.000000,0.056671,0.990339,0.000000,1.000000,0.648471
1,5,1,1,5,1,5,5,5,1,0.638848,0.756859,1.000000,0.961881,0.982968,0.994291,0.047576,0.000000,0.361826,1.000000,0.324999,0.632509,0.508487,0.689120,0.550434,0.000000,0.066048,0.042653,0.000000,0.973233,0.454757,0.434081
3,5,4,3,2,3,3,3,3,3,0.392324,0.586037,1.000000,0.533693,0.714389,0.484262,0.563248,0.615692,0.698782,0.528813,0.504843,0.380216,0.549273,0.700643,0.510388,0.518546,0.742408,0.511050,0.508922,1.000000,0.510746,0.697183
3,5,3,2,3,4,3,3,3,2,0.657654,0.542322,1.000000,0.555419,0.807400,0.520958,0.265840,0.556860,0.510593,0.546228,0.453633,0.416300,0.380911,0.773238,0.667373,0.395325,0.544849,0.286555,0.521156,1.000000,0.546369,0.854079
4,2,2,2,3,3,4,4,3,3,0.528244,0.654719,0.301697,0.795071,0.430913,0.752773,0.301064,0.592205,0.358464,0.508180,0.637382,0.397307,0.375492,0.428760,0.655112,0.626574,0.259512,0.531178,0.797222,0.304939,0.648924,0.430979
2,2,4,1,2,2,3,5,2,2,0.300547,0.308425,0.273267,0.519910,0.240767,1.000000,0.026815,0.481719,0.592089,0.252926,0.313970,0.197775,0.115272,0.227617,0.436244,0.263542,0.787748,0.271010,0.279469,0.273967,0.275025,0.245934
3,3,3,3,4,2,4,1,3,3,0.595582,0.603416,0.491502,0.777810,0.612383,0.019954,0.537016,0.462621,0.516161,0.514352,0.605285,0.671009,0.516741,0.431249,0.534117,0.507674,0.528733,0.501325,0.518575,0.508423,0.528564,0.348706
1,1,1,5,5,1,5,5,5,5,0.594050,1.000000,0.037638,1.000000,0.500686,1.000000,1.000000,0.036199,0.387702,0.970452,0.709914,0.994851,1.000000,0.327131,0.587190,0.490102,0.046990,0.970557,0.026448,0.044796,0.569308,0.049785
2,4,2,4,2,4,2,2,4,2,0.460732,0.543604,0.766139,0.255686,0.578390,0.262740,0.812357,0.403423,0.473247,0.772376,0.295884,0.525751,0.817336,0.773275,0.485785,0.292232,0.279167,0.289980,0.254254,0.761643,0.506489,0.768554
2,3,3,3,3,4,2,3,3,4,0.649084,0.533220,0.525649,0.238577,0.542893,0.537753,0.555947,0.504181,0.522556,0.533119,0.578670,0.489878,0.530684,0.600200,0.473744,0.497199,0.518984,0.778575,0.263017,0.535004,0.371536,0.672287
4,3,4,3,3,3,1,3,1,3,0.596570,0.167387,0.505561,0.008695,0.500032,0.490322,0.536478,0.762585,0.458148,0.001778,0.637603,0.535403,0.268193,0.320585,0.274518,0.608378,0.726721,0.483202,0.753458,0.551100,0.380380,0.538548
3,3,3,3,4,3,3,4,2,2,0.698403,0.373049,0.545377,0.535919,0.667678,0.786745,0.550340,0.541677,0.413803,0.271711,0.570553,0.645160,0.403121,0.411338,0.535564,0.390070,0.519327,0.261724,0.513580,0.525664,0.417462,0.535474
3,3,4,4,4,3,3,2,3,4,0.702996,0.593854,0.516500,0.552487,0.670302,0.279825,0.815264,0.606689,0.668596,0.534908,0.714838,0.795472,0.650907,0.559660,0.526780,0.661191,0.789551,0.745089,0.527111,0.502951,0.532341,0.519869
1,5,5,5,1,1,5,5,1,1,0.036392,0.286859,1.000000,0.995593,0.533635,0.942782,1.000000,0.296800,0.612617,0.000000,0.020542,0.429687,0.506683,0.332580,0.621833,0.016141,0.957768,0.000000,0.024619,1.000000,0.135956,0.398329
3,3,3,3,3,4,4,4,3,2,0.660505,0.579406,0.511431,0.788373,0.530090,0.797683,0.556704,0.572312,0.531464,0.510651,0.511509,0.551072,0.531082,0.628529,0.759782,0.410176,0.531819,0.277242,0.502526,0.529846,0.500271,0.659251
2,3,2,1,3,3,2,3,4,2,0.571839,0.487891,0.520379,0.282050,0.521484,0.509996,0.082496,0.317185,0.422509,0.765506,0.363895,0.300539,0.322891,0.603386,0.375640,0.297198,0.280421,0.246329,0.287751,0.521116,0.495210,0.459833
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1,5,5,5,5,1,1,1,5,5,0.595901,0.669616,0.978733,0.077230,1.000000,0.004289,0.984604,0.345054,1.000000,0.990393,0.680822,1.000000,1.000000,0.702803,0.001700,0.501250,1.000000,1.000000,0.032775,0.991019,0.490487,0.360298
3,2,3,2,4,3,3,3,4,2,0.709780,0.582843,0.244201,0.544180,0.490438,0.521761,0.255168,0.528136,0.613911,0.758652,0.550443,0.550339,0.473917,0.523629,0.542992,0.404824,0.542112,0.269137,0.518767,0.278427,0.663115,0.423920
3,3,4,3,3,3,5,2,2,3,0.560898,0.570775,0.556609,1.000000,0.518305,0.250093,0.562292,0.609093,0.557466,0.250540,0.561783,0.492900,0.419251,0.459901,0.777750,0.527522,0.786668,0.498607,0.518718,0.497499,0.442399,0.511001
2,4,2,2,2,3,3,3,4,2,0.375686,0.598621,0.794211,0.514318,0.535759,0.514013,0.271320,0.332616,0.465495,0.769814,0.286534,0.295959,0.482763,0.705517,0.496761,0.278798,0.225302,0.269285,0.257092,0.797555,0.458021,0.610565
5,5,5,1,1,5,1,1,5,5,0.433862,0.725290,1.000000,0.000000,0.518694,0.055631,0.043789,1.000000,1.000000,1.000000,0.730331,0.013719,0.480198,1.000000,0.477532,1.000000,1.000000,0.947979,1.000000,0.976277,1.000000,1.000000
3,2,4,3,3,2,3,2,2,4,0.428840,0.474569,0.263345,0.533516,0.419870,0.254448,0.511169,0.575975,0.534403,0.279424,0.634764,0.517698,0.400204,0.259917,0.387168,0.633887,0.761858,0.740626,0.497098,0.279345,0.419907,0.270840
3,3,4,4,4,3,4,4,3,4,0.735108,0.654937,0.518366,0.779260,0.680989,0.736251,0.778107,0.646439,0.655442,0.549704,0.748955,0.779696,0.662799,0.511054,0.665892,0.652821,0.784695,0.759838,0.504231,0.513984,0.511485,0.524157
3,3,3,2,3,2,3,3,3,3,0.469861,0.558110,0.549415,0.536454,0.581545,0.524495,0.303414,0.483068,0.515805,0.516849,0.559201,0.369317,0.387068,0.425432,0.418647,0.512542,0.502027,0.524658,0.511292,0.513940,0.496301,0.362370
5,2,5,5,2,1,4,5,5,5,0.199231,0.956715,0.258515,0.831912,0.307794,1.000000,1.000000,0.868045,1.000000,1.000000,0.762703,0.599969,0.983554,0.418656,0.432171,1.000000,1.000000,1.000000,1.000000,0.226047,0.976273,0.177722
3,2,3,4,3,2,4,3,4,3,0.440333,0.746999,0.287202,0.748483,0.426538,0.509567,0.791198,0.476477,0.644713,0.777635,0.571296,0.637811,0.747229,0.450591,0.547780,0.519907,0.493564,0.553506,0.483245,0.268850,0.660805,0.259152
1,3,3,4,4,3,3,4,4,3,0.673881,0.681963,0.538019,0.494835,0.633994,0.772510,0.799277,0.304809,0.614152,0.764520,0.526946,0.744593,0.793989,0.595069,0.524472,0.307966,0.479460,0.541981,0.000827,0.534168,0.420852,0.550140
3,2,5,3,2,3,3,4,3,2,0.429838,0.443806,0.292719,0.489645,0.268375,0.765145,0.547861,0.697667,0.791283,0.543089,0.410206,0.400441,0.509547,0.453723,0.504164,0.373966,0.996300,0.271757,0.504153,0.276646,0.554744,0.431461
2,3,2,3,3,3,1,3,4,3,0.522021,0.535126,0.499761,0.028910,0.522844,0.503427,0.553107,0.275413,0.460061,0.783833,0.475063,0.518481,0.602466,0.593114,0.251709,0.393650,0.292281,0.520535,0.292777,0.532150,0.537725,0.528046
1,1,5,1,5,1,1,5,1,1,0.624057,0.053991,0.040690,0.018157,0.461778,1.000000,0.000000,0.367400,0.671879,0.048689,0.338454,0.664435,0.000000,0.045516,0.061799,0.000000,1.000000,0.056005,0.028758,0.050890,0.029640,0.000000
5,1,1,5,5,1,5,5,5,5,0.551544,1.000000,0.037580,1.000000,0.551714,1.000000,1.000000,0.503820,0.450130,1.000000,0.984753,1.000000,1.000000,0.323917,0.526424,0.984408,0.000000,0.995534,1.000000,0.004773,1.000000,0.028351
5,3,1,5,2,4,2,4,1,4,0.488913,0.266582,0.512219,0.288100,0.423050,0.710245,1.000000,0.619515,0.063676,0.014407,0.761181,0.591095,0.565543,0.435875,0.513213,0.936966,0.014296,0.772714,0.977049,0.519609,0.576964,0.664917
3,2,3,2,4,3,3,3,3,3,0.696620,0.569848,0.271043,0.516629,0.527550,0.524974,0.295992,0.491513,0.523792,0.527663,0.629500,0.557942,0.372203,0.447698,0.532664,0.533878,0.496648,0.498911,0.487247,0.268280,0.513778,0.415013
3,3,4,3,2,3,3,3,4,3,0.384431,0.662331,0.523295,0.496844,0.465083,0.515766,0.551262,0.583288,0.780977,0.769542,0.486292,0.359381,0.608345,0.607379,0.522524,0.501131,0.775730,0.510246,0.520726,0.522640,0.650349,0.542064
1,5,1,5,1,5,5,1,5,1,0.435249,0.782080,0.930890,1.000000,0.575965,0.050860,1.000000,0.297590,0.455228,0.993751,0.000000,0.504695,0.994155,1.000000,1.000000,0.059059,0.000000,0.105239,0.035549,1.000000,0.535873,1.000000
3,4,3,3,3,4,3,3,5,3,0.634731,0.788481,0.801096,0.525114,0.672044,0.525980,0.562813,0.603159,0.703664,1.000000,0.582953,0.533188,0.725026,0.835634,0.685270,0.542777,0.543573,0.515580,0.537429,0.793784,0.774160,0.781365
3,3,2,3,4,3,3,2,4,4,0.703354,0.706146,0.520044,0.532827,0.664783,0.247244,0.542808,0.427880,0.490461,0.787744,0.725086,0.668344,0.601544,0.604803,0.518140,0.665682,0.267194,0.783674,0.534902,0.546518,0.643477,0.528029
1,1,1,1,1,1,1,1,1,1,0.004924,0.003105,0.021946,0.012166,0.021725,0.000000,0.033131,0.020358,0.019862,0.009947,0.019027,0.000000,0.013124,0.011253,0.003337,0.008459,0.005163,0.000000,0.000000,0.000000,0.013642,0.022982
2,3,3,3,4,3,4,3,2,2,0.680473,0.438108,0.493145,0.757510,0.675620,0.530876,0.552132,0.394207,0.402569,0.284471,0.484785,0.620540,0.423728,0.398644,0.633713,0.277741,0.522145,0.214686,0.290004,0.535780,0.255201,0.512610
1,1,1,1,1,1,1,5,1,5,0.078008,0.211851,0.000000,0.022169,0.010402,1.000000,0.024040,0.000000,0.013341,0.000000,0.349500,0.023476,0.003549,0.058216,0.053615,0.539084,0.014038,1.000000,0.000000,0.024455,0.005343,0.075265
3,4,3,2,3,3,4,3,4,3,0.531044,0.733855,0.785611,0.777064,0.708993,0.494530,0.269500,0.521901,0.630553,0.758303,0.595818,0.386963,0.490954,0.688200,0.625368,0.522865,0.519967,0.509277,0.533366,0.762447,0.621258,0.605557
1,1,1,1,1,1,1,1,1,5,0.096214,0.313195,0.054196,0.000106,0.021804,0.020958,0.051254,0.049982,0.035221,0.025209,0.361886,0.028566,0.001520,0.020408,0.022966,0.513769,0.000000,1.000000,0.013707,0.052745,0.000000,0.038832
3,3,3,2,4,3,4,3,3,3,0.726380,0.641678,0.504557,0.760458,0.681615,0.519504,0.310646,0.511696,0.531093,0.526361,0.649130,0.563977,0.408562,0.497558,0.653958,0.525353,0.524343,0.524530,0.534992,0.502081,0.522601,0.531789
3,4,3,4,2,2,4,3,3,2,0.299700,0.593646,0.777732,0.790154,0.568239,0.506006,0.796832,0.466454,0.533894,0.539985,0.373243,0.457905,0.641651,0.527384,0.511232,0.328946,0.511474,0.280715,0.520472,0.773485,0.531185,0.432559
1,1,1,5,1,1,1,1,1,1,0.005766,0.000000,0.000000,0.030451,0.072136,0.001319,1.000000,0.038085,0.042346,0.003071,0.044780,0.473942,0.610218,0.000000,0.007446,0.014866,0.029364,0.025314,0.028594,0.001089,0.000000,0.004457
2,3,3,3,2,3,3,3,4,3,0.390316,0.662220,0.519739,0.534418,0.470524,0.533551,0.538633,0.416947,0.662065,0.779921,0.385875,0.375195,0.595908,0.612384,0.524882,0.415022,0.523154,0.496123,0.254280,0.507561,0.517658,0.538858
5,1,5,5,1,1,5,1,5,5,0.000000,1.000000,0.000000,1.000000,0.041632,0.096195,0.985300,0.855930,1.000000,1.000000,0.669041,0.433342,1.000000,0.341591,0.575547,1.000000,0.969651,1.000000,1.000000,0.040380,1.000000,0.000000
4,4,3,5,5,3,4,2,3,5,0.850296,0.724278,0.790824,0.771568,0.907248,0.290908,1.000000,0.659666,0.514495,0.530151,0.983584,1.000000,0.785773,0.609407,0.678471,0.896294,0.532785,1.000000,0.772895,0.774865,0.661666,0.634215
4,2,2,4,4,3,3,3,4,3,0.765016,0.686961,0.288191,0.553205,0.511424,0.497456,0.838432,0.555605,0.468913,0.777624,0.728211,0.727042,0.760185,0.526734,0.517634,0.633008,0.298136,0.526297,0.742485,0.262924,0.767840,0.432357
5,1,1,1,1,1,1,1,1,1,0.024142,0.006817,0.012829,0.000000,0.000000,0.046849,0.025479,0.450391,0.023909,0.028782,0.363896,0.000000,0.051159,0.016567,0.000000,0.459798,0.021149,0.061182,1.000000,0.000000,0.541443,0.005091
5,1,1,5,5,1,5,5,5,1,0.622320,0.729478,0.034489,1.000000,0.427211,1.000000,1.000000,0.533721,0.458146,1.000000,0.720391,0.966234,1.000000,0.406202,0.531238,0.437650,0.000000,0.008765,0.991720,0.026891,1.000000,0.000000
2,2,3,4,4,5,2,3,3,3,0.880180,0.461587,0.272294,0.288841,0.525419,0.523015,0.796781,0.509753,0.500074,0.531172,0.573651,0.756796,0.648461,0.626958,0.638270,0.437256,0.532476,0.488859,0.230058,0.301857,0.359061,0.732687
1,1,1,1,1,1,1,1,5,1,0.037974,0.552425,0.067575,0.015834,0.002936,0.000000,0.001534,0.027257,0.438707,1.000000,0.000000,0.000000,0.452030,0.285601,0.000000,0.050918,0.014129,0.031992,0.054894,0.009881,0.504235,0.060510
2,4,4,3,2,2,3,3,3,3,0.318584,0.505949,0.763058,0.521513,0.540172,0.519018,0.525972,0.446364,0.656775,0.520105,0.402913,0.385515,0.496250,0.517089,0.409350,0.381620,0.784069,0.519462,0.284784,0.739926,0.361969,0.444562
4,2,2,3,2,5,4,3,4,4,0.560638,0.794258,0.280161,0.786638,0.290714,0.514728,0.505783,0.638892,0.448467,0.759109,0.601013,0.350021,0.640404,0.712997,0.896922,0.791670,0.267808,0.769298,0.776368,0.263101,0.791782,0.750672
5,5,1,5,5,1,1,1,5,1,0.526341,0.548996,1.000000,0.000000,1.000000,0.081564,1.000000,0.537436,0.376737,1.000000,0.590570,1.000000,1.000000,0.733265,0.000000,0.472253,0.000000,0.000000,1.000000,1.000000,1.000000,0.423684
2,2,4,4,4,4,3,2,4,3,0.780125,0.670193,0.262212,0.481933,0.460150,0.260911,0.748259,0.538404,0.805712,0.768032,0.552072,0.804101,0.802054,0.614696,0.648498,0.429134,0.774109,0.513389,0.276684,0.285768,0.513324,0.588955
3,3,3,2,4,4,3,4,4,4,0.807292,0.750098,0.543735,0.505676,0.678151,0.733890,0.308219,0.534317,0.595022,0.774824,0.733489,0.523521,0.493589,0.684910,0.625582,0.636873,0.509912,0.771221,0.493683,0.552607,0.659499,0.668193
5,1,1,5,1,5,1,1,5,5,0.370806,0.765117,0.000000,0.000000,0.064368,0.073915,1.000000,0.763115,0.469985,1.000000,0.706584,0.452605,1.000000,0.778030,0.551836,1.000000,0.048340,1.000000,1.000000,0.034952,1.000000,0.665680
1,5,1,1,1,1,1,5,5,1,0.008814,0.533210,0.990053,0.000000,0.596460,0.913611,0.035349,0.023812,0.383932,1.000000,0.000000,0.010432,0.490368,0.674390,0.003253,0.000000,0.024943,0.000000,0.031288,0.978975,0.490847,0.431722
5,5,3,2,5,3,2,3,4,2,0.853288,0.541427,1.000000,0.291839,0.980494,0.473518,0.294194,0.765216,0.632154,0.782073,0.818949,0.675033,0.506111,0.776764,0.388028,0.630958,0.568176,0.303983,1.000000,1.000000,0.887907,0.674101
5,5,1,5,5,5,5,5,5,1,1.000000,0.810918,0.983757,0.948341,1.000000,1.000000,0.972453,0.673836,0.420180,1.000000,0.751291,1.000000,1.000000,1.000000,1.000000,0.455455,0.000000,0.040063,1.000000,0.992541,0.974335,1.000000
2,3,3,3,4,2,3,2,4,4,0.595968,0.734053,0.514630,0.477790,0.664994,0.256354,0.571011,0.367117,0.649802,0.755591,0.659634,0.654073,0.657089,0.524116,0.394384,0.570818,0.520902,0.769017,0.283131,0.516880,0.520400,0.318259
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,4,3,3,3,2,2,3,4,5,0.431487,0.757550,0.783101,0.315375,0.687694,0.525711,0.538250,0.604700,0.623997,0.779590,0.823254,0.588475,0.607324,0.641932,0.301791,0.881799,0.511846,1.000000,0.791110,0.758978,0.727140,0.457984
5,5,1,5,1,5,5,5,5,5,0.452279,1.000000,1.000000,1.000000,0.670402,0.978994,1.000000,0.716861,0.448196,0.976371,0.728918,0.460974,1.000000,1.000000,1.000000,1.000000,0.031903,1.000000,0.973676,0.991446,0.988298,1.000000
5,5,1,1,1,1,5,5,1,5,0.071938,0.573048,0.992379,0.964943,0.557186,0.971682,0.000000,0.529723,0.053119,0.000000,0.618511,0.010204,0.021497,0.334621,0.575553,1.000000,0.043236,1.000000,0.999448,0.983827,0.511621,0.366131
1,1,1,1,1,1,1,1,1,5,0.034826,0.266457,0.062117,0.008143,0.042925,0.012873,0.000000,0.000000,0.007753,0.008631,0.318757,0.002749,0.016945,0.054761,0.000000,0.521892,0.000000,1.000000,0.042316,0.051986,0.021637,0.027092
3,3,2,2,4,3,3,3,3,3,0.706146,0.545663,0.523506,0.497469,0.645461,0.522981,0.313193,0.422606,0.360951,0.554151,0.666183,0.555549,0.376796,0.513172,0.534424,0.529712,0.271086,0.506222,0.522237,0.544043,0.522309,0.492875
3,2,3,2,4,2,3,4,3,3,0.609844,0.540607,0.255903,0.511006,0.506537,0.802406,0.290894,0.445448,0.542754,0.509598,0.623791,0.543846,0.375633,0.346773,0.389355,0.561003,0.527140,0.517931,0.514901,0.255106,0.516921,0.265288
1,5,5,1,5,1,1,5,1,1,0.631713,0.040954,1.000000,0.020897,1.000000,0.986235,0.021855,0.387391,0.648037,0.085587,0.400322,0.600520,0.077597,0.367835,0.059384,0.035074,1.000000,0.009472,0.000000,0.955022,0.000000,0.358218
1,1,5,5,5,1,1,1,5,5,0.654325,0.693495,0.073959,0.000000,0.433569,0.056677,1.000000,0.393010,0.966616,1.000000,0.706505,0.990874,1.000000,0.418111,0.066446,0.498039,1.000000,1.000000,0.032004,0.049701,0.514192,0.008551
5,1,1,1,1,1,1,1,1,1,0.002459,0.000000,0.019530,0.000000,0.000000,0.020780,0.000000,0.503820,0.034813,0.000000,0.408552,0.000000,0.017854,0.000000,0.026374,0.518011,0.002361,0.022007,1.000000,0.002885,0.573419,0.000000
5,1,1,5,5,5,5,5,1,5,1.000000,0.587995,0.073671,1.000000,0.464182,1.000000,1.000000,0.705786,0.000000,0.000000,1.000000,1.000000,0.602561,0.364942,1.000000,1.000000,0.038821,1.000000,1.000000,0.036006,0.579754,0.610123
3,4,4,3,3,3,2,2,2,4,0.537060,0.393195,0.759396,0.274110,0.691556,0.294510,0.536929,0.623564,0.533428,0.275053,0.650955,0.532506,0.415280,0.494002,0.402939,0.686383,0.753971,0.760266,0.507082,0.760037,0.377956,0.608882
2,3,2,3,3,3,3,2,2,3,0.523056,0.431980,0.514915,0.526838,0.535822,0.272480,0.525771,0.317055,0.252802,0.268694,0.455334,0.546838,0.419474,0.430969,0.512337,0.390862,0.263524,0.524328,0.233083,0.528255,0.211181,0.504799
3,1,4,3,3,3,3,4,3,3,0.511402,0.538895,0.004243,0.547490,0.269567,0.756998,0.522024,0.601696,0.671804,0.536541,0.550085,0.526508,0.523341,0.385130,0.524460,0.532555,0.720983,0.519085,0.499922,0.014660,0.512116,0.325140
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,4,3,5,3,3,3,3,3,4,0.537716,0.612506,0.778047,0.576819,0.696018,0.499530,1.000000,0.659896,0.497108,0.528832,0.720922,0.750583,0.803810,0.609283,0.537259,0.718646,0.548135,0.773007,0.766991,0.773392,0.657261,0.604670
1,1,5,5,5,5,5,5,1,5,1.000000,0.586461,0.000000,0.971551,0.465193,0.988868,1.000000,0.569702,0.624590,0.027547,0.713871,0.924020,0.629016,0.382302,1.000000,0.578568,1.000000,0.993011,0.046257,0.000000,0.020177,0.622037
2,5,1,1,4,3,4,1,1,3,0.624692,0.384999,1.000000,0.785952,0.881267,0.002938,0.000000,0.205380,0.029198,0.031986,0.536885,0.442943,0.030654,0.541500,0.671724,0.399100,0.090250,0.559001,0.275327,1.000000,0.156677,0.661359
